OBJECTID,ID,NAME,TELEPHONE,ADDRESS,CITY,STATE,COUNTY,X,Y
2326,10760470,CHATTANOOGA HOUSING AUTHORITY POLICE DEPARTMENT,423-752-4467,2201 EAST 25TH STREET,CHATTANOOGA,TN,HAMILTON,-85.2811672,35.0143412
2327,10833901,COVENTRY POLICE DEPARTMENT,860-742-7331,1585 MAIN STREET,COVENTRY,CT,TOLLAND,-72.3094341,41.7770306
2328,10026091,SOUTHERN UTE WILDLIFE CONSERVATION DEPARTMENT,970-563-0133,149 COUNTY ROAD 517,IGNACIO,CO,LA PLATA,-107.6330479,37.1334773
2329,10769328,WAVERLY POLICE DEPARTMENT,804-834-2324,119 BANK STREET,WAVERLY,VA,SUSSEX,-77.0937534,37.0347758
2330,10306248,STAR PRAIRIE POLICE DEPARTMENT,715-248-7720,310 HILL AVENUE,STAR PRAIRIE,WI,ST CROIX,-92.5316866,45.1949402
2331,10416770,NORTH CAROLINA STATE HIGHWAY PATROL TROOP F DISTRICT V,828-466-5528,3265 UNITED STATES HIGHWAY 70 SOUTHEAST,NEWTON,NC,CATAWBA,-81.2641389,35.6976296
2332,10416766,NORTH CAROLINA STATE HIGHWAY PATROL TROOP B DISTRICT V,910-642-7169,917 WASHINGTON STREET,WHITEVILLE,NC,COLUMBUS,-78.7221395,34.3369848
2333,10842336,WESTCHESTER COUNTY SHERIFFS DEPARTMENT,914-995-3053,110 DOCTOR MARTIN LUTHER KING JUNIOR BOULEVARD,WHITE PLAINS,NY,WESTCHESTER,-73.7683981,41.0302565
2334,10769329,WAYNESBORO POLICE DEPARTMENT,540-942-6675,250 SOUTH WAYNE AVENUE,WAYNESBORO,VA,WAYNESBORO CITY,-78.8898726,38.0662607
2335,10770993,OHIO STATE HIGHWAY PATROL - ATHENS PATROL POST 5,740-593-6611,13600 DELLA DRIVE,ATHENS,OH,ATHENS,-82.0360056,39.3365063
2336,10826223,METROPOLITAN NASHVILLE POLICE DEPARTMENT - EAST PRECINCT,615-862-7600,936 EAST TRINITY LANE,NASHVILLE,TN,DAVIDSON,-86.7475003,36.2040485
2337,10769285,NEW MARKET POLICE DEPARTMENT,540-740-3776,9418 JOHN SEVIER ROAD,NEW MARKET,VA,SHENANDOAH,-78.6711127,38.6463802
2338,10769211,BIG STONE GAP POLICE DEPARTMENT,276-523-0117,505 EAST 5TH STREET SOUTH,BIG STONE GAP,VA,WISE,-82.7711048,36.8626464
2339,10760590,HUNTLAND POLICE DEPARTMENT,931-469-7702,100 CUMBERLAND BOULEVARD,HUNTLAND,TN,FRANKLIN,-86.2691055,35.0541977
2340,10770628,MINSTER POLICE DEPARTMENT,419-628-2378,126 WEST 4TH STREET,MINSTER,OH,AUGLAIZE,-84.3824638,40.3931645
2341,10769948,MONTCALM COUNTY SHERIFFS OFFICE / MONTCALM COUNTY JAIL,989-831-7590,659 NORTH STATE STREET,STANTON,MI,MONTCALM,-85.0863755,43.3018228
2342,10839172,MICHIGAN STATE POLICE DISTRICT 3 POST 36 - WEST BRANCH,989-345-0956,496 EAST HOUGHTON AVENUE,WEST BRANCH,MI,OGEMAW,-84.2269863,44.2760067
2343,10769842,IRON COUNTY SHERIFFS OFFICE / IRON COUNTY CORRECTIONAL FACILITY,906-875-0644,2 SOUTH 6TH STREET,CRYSTAL FALLS,MI,IRON,-88.3350855,46.0965362
2344,10769308,ROANOKE COUNTY POLICE DEPARTMENT,540-777-8601,5925 COVE ROAD NORTHWEST,ROANOKE,VA,ROANOKE,-80.0212207,37.3215236
2345,10833962,NEW LONDON POLICE DEPARTMENT,860-447-5269,5 GOVERNOR WINTHROP BOULEVARD,NEW LONDON,CT,NEW LONDON,-72.0959638,41.3569362
2346,11531481,MIAMI POLICE DEPARTMENT,928-473-2466,740 SULLIVAN STREET,MIAMI,AZ,GILA,-110.8739633,33.3977118
2347,10771389,BELTRAMI COUNTY LAW ENFORCEMENT CENTER - BELTRAMI COUNTY SHERIFFS OFFICE,218-333-9111,613 MINNESOTA AVENUE NORTHWEST,BEMIDJI,MN,BELTRAMI,-94.8831286,47.4740005
2348,10760823,UNIVERSITY OF TENNESSEE AT CHATTANOOGA POLICE DEPARTMENT,423-425-4357,400 PALMETTO STREET,CHATTANOOGA,TN,HAMILTON,-85.2946805,35.0477337
2349,10760468,CHATTANOOGA METRO AIRPORT POLICE DEPARTMENT,423-855-2204,1001 AIRPORT ROAD,CHATTANOOGA,TN,HAMILTON,-85.197039,35.0374464
2350,10760934,BOOKER TALIAFERRO WASHINGTON STATE PARK RANGER STATION,423-894-4955,5801 CHAMPION ROAD,CHATTANOOGA,TN,HAMILTON,-85.1746834,35.1110638
2351,10416400,PENDER COUNTY SHERIFFS OFFICE,910-259-1212,605 EAST FREMONT STREET,BURGAW,NC,PENDER,-77.9185575,34.5512457
2352,10769815,HARTFORD POLICE DEPARTMENT,269-621-3225,19 WEST MAIN STREET,HARTFORD,MI,VAN BUREN,-86.1676337,42.2070596
2353,10769853,KALAMAZOO COUNTY SHERIFFS OFFICE / KALAMAZOO COUNTY JAIL,269-385-6173,1500 LAMONT AVENUE,KALAMAZOO,MI,KALAMAZOO,-85.5491477,42.2758517
2354,10760835,VANDERBILT UNIVERSITY POLICE DEPARTMENT,615-322-2745,2800 VANDERBILT PLACE,NASHVILLE,TN,DAVIDSON,-86.8109631,36.1434488
2355,10769590,ISABELLA COUNTY SHERIFFS OFFICE / ISABELLA COUNTY JAIL,989-772-5911,207 COURT STREET,MOUNT PLEASANT,MI,ISABELLA,-84.7755613,43.605883
2356,10771537,MCGREGOR POLICE DEPARTMENT,218-768-2717,101 EAST CENTER AVENUE,MCGREGOR,MN,AITKIN,-93.3070018,46.6065764
2357,10769660,VILLAGE OF BLOOMINGDALE POLICE DEPARTMENT,269-521-3100,109 EAST KALAMAZOO STREET,BLOOMINGDALE,MI,VAN BUREN,-85.9567272,42.3830971
2358,10839495,LAWRENCE POLICE DEPARTMENT,269-674-3600,157 NORTH PAW PAW STREET,LAWRENCE,MI,VAN BUREN,-86.0514961,42.2201568
2359,10760621,LAKEWOOD POLICE DEPARTMENT,615-847-3711,3401 HADLEY AVENUE,OLD HICKORY,TN,DAVIDSON,-86.6360071,36.2428141
2360,10760420,ALEXANDRIA POLICE DEPARTMENT,615-529-2700,102 HIGH STREET,ALEXANDRIA,TN,DE KALB,-86.0334841,36.0767305
2361,10027843,LOS RIOS COMMUNITY COLLEGE DISTRICT POLICE,916-558-2365,EAST ROAD,SACRAMENTO,CA,SACRAMENTO,-121.4896896,38.5400572
2362,10760760,SMITHVILLE POLICE DEPARTMENT,615-597-8210,104 EAST MAIN STREET,SMITHVILLE,TN,DE KALB,-85.8122016,35.9609952
2363,10026666,WINCHESTER POLICE DEPARTMENT,931-967-3840,7 SOUTH HIGH STREET,WINCHESTER,TN,FRANKLIN,-86.1127902,35.1856449
2364,10770023,PRESQUE ISLE COUNTY SHERIFFS OFFICE / PRESQUE ISLE COUNTY JAIL,989-734-2156,267 NORTH SECOND STREET,ROGERS CITY,MI,PRESQUE ISLE,-83.8168421,45.4216213
2365,10769917,MARQUETTE COUNTY SHERIFFS OFFICE / MARQUETTE COUNTY JAIL,906-225-8436,236 WEST BARAGA AVENUE,MARQUETTE,MI,MARQUETTE,-87.3978831,46.5418399
2366,10769192,APPALACHIA POLICE DEPARTMENT,276-565-3906,508 WEST MAIN STREET,APPALACHIA,VA,WISE,-82.7842664,36.9038179
2367,10760930,TIMS FORD STATE PARK - RANGER STATION,931-962-2706,570 TIMS FORD DRIVE,WINCHESTER,TN,FRANKLIN,-86.2558444,35.2203783
2368,10837781,VIRGINIA BEACH POLICE DEPARTMENT - THIRD PRECINCT,757-385-2703,926 INDEPENDENCE BOULEVARD,VIRGINIA BEACH,VA,VIRGINIA BEACH CITY,-76.1319192,36.869963
2369,10416563,CITY OF RANDLEMAN POLICE DEPARTMENT,336-495-7510,100 HILLIARY STREET,RANDLEMAN,NC,RANDOLPH,-79.8055409,35.8177107
2370,10760471,CHATTANOOGA STATE TECH COMMUNITY COLLEGE SECURITY DEPARTMENT,423-697-4467,4501 AMNICOLA HIGHWAY,CHATTANOOGA,TN,HAMILTON,-85.2376982,35.1019733
2371,10760565,HAMILTON COUNTY SHERIFFS DEPARTMENT,423-209-7000,600 MARKET STREET,CHATTANOOGA,TN,HAMILTON,-85.3089958,35.0492806
2372,10760469,CHATTANOOGA CITY POLICE DEPARTMENT,423-643-5000,3410 AMNICOLA HIGHWAY,CHATTANOOGA,TN,HAMILTON,-85.2632545,35.081576
2373,10770079,SAINT LOUIS POLICE DEPARTMENT,989-681-5285,108 WEST SAGINAW STREET,SAINT LOUIS,MI,GRATIOT,-84.6078101,43.409414
2374,10770003,PAW PAW POLICE DEPARTMENT,269-657-5501,114 HARRY L BUSH BOULEVARD,PAW PAW,MI,VAN BUREN,-85.8922661,42.215121
2375,10769564,DELTA COUNTY SHERIFFS OFFICE / DELTA COUNTY CORRECTIONAL FACILITY,906-786-3634,111 NORTH 3RD STREET,ESCANABA,MI,DELTA,-87.0512879,45.7467807
2376,10770651,NEW KNOXVILLE POLICE DEPARTMENT,419-753-2404,101 SOUTH MAIN STREET,NEW KNOXVILLE,OH,AUGLAIZE,-84.3169656,40.4942973
2377,10221991,FAYETTE COUNTY LAW ENFORCEMENT CENTER,563-422-3234,220 NORTH INDUSTRIAL PARKWAY,WEST UNION,IA,FAYETTE,-91.8191125,42.9469197
2378,10222155,PLYMOUTH COUNTY LAW ENFORCEMENT CENTER,712-546-8191,451 14TH AVENUE,LE MARS,IA,PLYMOUTH,-96.1459845,42.7985942
2379,10769798,GRAND TRAVERSE COUNTY SHERIFFS OFFICE / GRAND TRAVERSE COUNTY JAIL,231-995-5001,851 WOODMERE AVENUE,TRAVERSE CITY,MI,GRAND TRAVERSE,-85.6069066,44.7521161
2380,10760509,DECATURVILLE POLICE DEPARTMENT,731-852-2034,50 NORTH EAST STREET,DECATURVILLE,TN,DECATUR,-88.1187008,35.5847104
2381,10027956,DECATURVILLE POLICE DEPARTMENT,731-852-2034,29 EAST MAIN STREET,DECATURVILLE,TN,DECATUR,-88.1192924,35.5843968
2382,10760713,PARSONS POLICE DEPARTMENT,731-847-9999,535 SOUTH TENNESSEE AVENUE,PARSONS,TN,DECATUR,-88.1230837,35.6428047
2383,10839122,MONROE COUNTY SHERIFFS INMATE DORMITORY FACILITY,734-240-8001,7000 EAST DUNBAR ROAD,MONROE,MI,MONROE,-83.3932049,41.8956379
2384,10770118,WASHTENAW COUNTY SHERIFFS OFFICE / WASHTENAW COUNTY JAIL,734-971-8400,2201 HOGBACK ROAD,ANN ARBOR,MI,WASHTENAW,-83.6785907,42.2562171
2385,10769755,EVART POLICE DEPARTMENT,231-734-5911,137 NORTH RIVER STREET,EVART,MI,OSCEOLA,-85.2583628,43.9016176
2386,10760447,BRADFORD CITY POLICE DEPARTMENT,731-742-3570,216 EAST MAIN STREET,BRADFORD,TN,GIBSON,-88.8090065,36.0765805
2387,10760520,DYER POLICE DEPARTMENT,731-692-2843,793 SOUTH MAIN STREET,DYER,TN,GIBSON,-88.9862435,36.0586027
2388,10842329,NEW YORK STATE POLICE TROOP K ZONE 3 - MOHEGAN LAKE,914-526-0710,3113 EAST MAIN STREET,MOHEGAN LAKE,NY,WESTCHESTER,-73.8673516,41.3102109
2389,10769988,ONAWAY POLICE DEPARTMENT,989-733-7755,3688 BEECH STREET,ONAWAY,MI,PRESQUE ISLE,-84.2301212,45.3584571
2390,10760587,HUMBOLDT POLICE DEPARTMENT,731-784-1322,1421 OSBORNE STREET,HUMBOLDT,TN,GIBSON,-88.916304,35.8220291
2391,10842332,NEW YORK STATE POLICE TROOP K ZONE 3 - SOMERS,914-277-3651,295 STATE ROUTE 100,SOMERS,NY,WESTCHESTER,-73.6881821,41.3213218
2392,10771390,BELTRAMI COUNTY LAW ENFORCEMENT CENTER - BEMIDJI POLICE DEPARTMENT,218-333-9111,613 MINNESOTA AVENUE NORTHWEST,BEMIDJI,MN,BELTRAMI,-94.8831444,47.4740005
2393,10770854,WILLARD POLICE DEPARTMENT,419-933-2561,631 SOUTH MYRTLE AVENUE,WILLARD,OH,HURON,-82.7257106,41.0504338
2394,10817881,TANANA POLICE DEPARTMENT,907-366-7158,AIRPORT ROAD,TANANA,AK,YUKON-KOYUKUK,-152.0956575,65.1745387
2395,10837724,EAST RIDGE POLICE DEPARTMENT - SUBSTATION,423-867-3718,600 CAMP JORDAN PARKWAY,EAST RIDGE,TN,HAMILTON,-85.2023927,34.9922182
2396,10770167,OAKWOOD PUBLIC SAFETY DEPARTMENT,937-298-2122,30 PARK AVENUE,DAYTON,OH,MONTGOMERY,-84.174237,39.7228583
2397,10760524,EAST RIDGE POLICE DEPARTMENT,423-867-3718,4214 RINGGOLD ROAD,EAST RIDGE,TN,HAMILTON,-85.2424361,34.9966331
2398,10760935,HARRISON BAY STATE PARK - RANGER STATION,423-344-6214,8411 HARRISON BAY ROAD,HARRISON,TN,HAMILTON,-85.1191209,35.174476
2399,10770129,WEST BRANCH POLICE DEPARTMENT,989-345-2627,113 NORTH FIRST STREET,WEST BRANCH,MI,OGEMAW,-84.2360612,44.2767606
2400,10769782,GENESEE COUNTY SHERIFFS OFFICE / GENESEE COUNTY JAIL,810-257-3407,1002 SOUTH SAGINAW STREET,FLINT,MI,GENESEE,-83.6871918,43.0108607
2401,10769871,LAKE COUNTY SHERIFFS OFFICE / LAKE COUNTY JAIL,231-745-2712,1153 MICHIGAN AVENUE,BALDWIN,MI,LAKE,-85.851399,43.9004839
2402,10769709,CLINTON COUNTY SHERIFFS OFFICE / CLINTON COUNTY JAIL,989-224-5200,1347 EAST TOWNSEND ROAD,SAINT JOHNS,MI,CLINTON,-84.5343175,42.9888784
2403,10769788,GOGEBIC COUNTY SHERIFFS DEPARTMENT / GOGEBIC COUNTY JAIL,906-667-0203,100 WEST IRON STREET,BESSEMER,MI,GOGEBIC,-90.0536816,46.4822053
2404,10769880,LAPEER COUNTY SHERIFFS DEPARTMENT / LAPEER COUNTY JAIL,810-664-1801,3231 JOHN CONLEY DRIVE,LAPEER,MI,LAPEER,-83.3523942,43.0336494
2405,10760455,BURNS CITY POLICE DEPARTMENT,615-446-3635,2715 CHURCH STREET,BURNS,TN,DICKSON,-87.313588,36.0517428
2406,10769826,HOUGHTON COUNTY SHERIFFS OFFICE / HOUGHTON COUNTY JAIL,906-482-0055,403 EAST HOUGHTON AVENUE,HOUGHTON,MI,HOUGHTON,-88.5683802,47.1200394
2407,10769840,IONIA COUNTY SHERIFFS OFFICE / IONIA COUNTY JAIL,616-527-5383,133 EAST ADAMS STREET,IONIA,MI,IONIA,-85.0614397,42.9816248
2408,10760928,MONTGOMERY BELL STATE PARK - RANGER STATION,615-797-9052,1020 JACKSON HILL ROAD,BURNS,TN,DICKSON,-87.2851276,36.101017
2409,10770146,ZEELAND POLICE DEPARTMENT,616-772-9125,29 WEST MAIN AVENUE,ZEELAND,MI,OTTAWA,-86.020145,42.8130155
2410,10770151,MANCHESTER POLICE DEPARTMENT,937-549-3330,400 PIKE STREET,MANCHESTER,OH,ADAMS,-83.6092469,38.688836
2411,10760661,MEDINA CITY POLICE DEPARTMENT,731-783-1437,112 NORTH MAIN STREET,MEDINA,TN,GIBSON,-88.7749258,35.8035854
2412,10833550,STATE UNIVERSITY OF NEW YORK POLICE DEPARTMENT - OSWEGO,315-312-5555,7060 STATE ROUTE 104,OSWEGO,NY,OSWEGO,-76.5478058,43.4504641
2413,10760672,MILAN CITY POLICE DEPARTMENT,731-686-3309,7029 TELECOM DRIVE,MILAN,TN,GIBSON,-88.7578279,35.9016629
2414,10760404,RUTHERFORD POLICE DEPARTMENT,731-665-7300,101 SOUTH TRENTON STREET,RUTHERFORD,TN,GIBSON,-88.9864712,36.1272735
2415,10841328,ROGER MILLS SHERIFFS OFFICE / ROGERS MILLS COUNTY JAIL,580-497-2417,500 EAST BROADWAY,CHEYENNE,OK,ROGER MILLS,-99.6710424,35.6132345
2416,10771669,WINDOM POLICE DEPARTMENT,507-831-6134,902 5TH AVENUE,WINDOM,MN,COTTONWOOD,-95.1194865,43.8656461
2417,11539739,SELINSGROVE BOROUGH POLICE DEPARTMENT,570-374-8655,100 WEST PINE STREET,SELINSGROVE,PA,SNYDER,-76.8634289,40.7998011
2418,10685592,ALEXANDRIA CITY MARSHALS OFFICE,318-449-5135,515 WASHINGTON STREET,ALEXANDRIA,LA,RAPIDES,-92.4449601,31.3087794
2419,10760639,LOOKOUT MOUNTAIN POLICE DEPARTMENT,423-821-3151,710 SOUTH SCENIC HIGHWAY,LOOKOUT MOUNTAIN,TN,HAMILTON,-85.353514,34.9952993
2420,10760488,COLLEGEDALE POLICE DEPARTMENT,423-396-3135,4910 SWINYAR DRIVE,OOLTEWAH,TN,HAMILTON,-85.0709219,35.0603179
2421,10760728,RED BANK POLICE DEPARTMENT,423-874-0088,3117 DAYTON BOULEVARD,RED BANK,TN,HAMILTON,-85.2981645,35.1059331
2422,10416397,PITT COUNTY SHERIFFS OFFICE,252-902-2800,100 WEST 3RD STREET,GREENVILLE,NC,PITT,-77.3728325,35.6137234
2423,10222009,APPANOOSE COUNTY LAW ENFORCEMENT CENTER,641-437-7100,1125 WEST VAN BUREN STREET,CENTERVILLE,IA,APPANOOSE,-92.8855797,40.735308
2424,10769945,MONROE COUNTY SHERIFFS DEPARTMENT / MONROE COUNTY JAIL,734-240-7409,100 EAST 2ND STREET,MONROE,MI,MONROE,-83.3976613,41.9137398
2425,10770072,SAINT CLAIR COUNTY SHERIFFS OFFICE / SAINT CLAIR COUNTY JAIL,810-987-1712,1170 MICHIGAN ROAD,PORT HURON,MI,ST CLAIR,-82.47942,42.9423168
2426,10770386,BUCKLAND POLICE DEPARTMENT,419-657-2144,105 NORTH MAIN STREET,BUCKLAND,OH,AUGLAIZE,-84.2607576,40.6244446
2427,10770039,ROSCOMMON COUNTY SHERIFFS OFFICE / ROSCOMMON COUNTY JAIL,989-275-5101,111 SOUTH SECOND STREET,ROSCOMMON,MI,ROSCOMMON,-84.5936417,44.4962268
2428,10769915,MARION POLICE DEPARTMENT,231-743-6801,120 EAST MAIN STREET,MARION,MI,OSCEOLA,-85.1464315,44.1021663
2429,10842289,NEW YORK STATE POLICE TROOP K ZONE 3 - HAWTHORNE,914-769-2600,200 BRADHURST AVENUE,HAWTHORNE,NY,WESTCHESTER,-73.8002062,41.0990106
2430,10424831,ELLIS COUNTY LAW ENFORCEMENT,785-625-1040,105 WEST 12TH STREET,HAYS,KS,ELLIS,-99.330367,38.8732168
2431,10424903,CHEROKEE COUNTY LAW ENFORCEMENT CENTER,620-429-3992,915 EAST COUNTRY ROAD,COLUMBUS,KS,CHEROKEE,-94.8305106,37.1641791
2432,10220777,THOMASTON POLICE DEPARTMENT,207-354-2511,178 MAIN STREET,THOMASTON,ME,KNOX,-69.1829245,44.0787328
2433,10770919,ADAMS COUNTY SHERIFFS OFFICE / ADAMS COUNTY JAIL,937-544-2314,110 WEST MAIN STREET,WEST UNION,OH,ADAMS,-83.5460844,38.7953929
2434,10760814,TRENTON POLICE DEPARTMENT,731-855-1413,309 SOUTH COLLEGE STREET,TRENTON,TN,GIBSON,-88.9414637,35.9782081
2435,10461474,LAUREL COUNTY CONSTABLE - DISTRICT 5,606-330-2079,103 MAIN STREET,LONDON,KY,LAUREL,-84.0831818,37.1287697
2436,10770647,NEW BREMEN POLICE DEPARTMENT,419-629-3371,214 NORTH WASHINGTON STREET,NEW BREMEN,OH,AUGLAIZE,-84.3796531,40.4404464
2437,10842287,NEW YORK STATE POLICE TROOP K ZONE 3 - LEWISBORO,914-763-3900,81 SPRING STREET,SOUTH SALEM,NY,WESTCHESTER,-73.5596165,41.2739066
2438,10223325,ARDMORE POLICE DEPARTMENT,931-427-2124,26345 MAIN STREET,ARDMORE,TN,GILES,-86.8496202,34.9933549
2439,10769899,LUCE COUNTY SHERIFFS DEPARTMENT,906-293-8431,411 WEST HARRIE STREET,NEWBERRY,MI,LUCE,-85.5145805,46.3522908
2440,10770413,SAINT MARYS POLICE DEPARTMENT,419-394-2325,222 INDIANA AVENUE,SAINT MARYS,OH,AUGLAIZE,-84.3923441,40.5460767
2441,11540115,SANDY TOWNSHIP POLICE DEPARTMENT,814-371-4220,1094 CHESTNUT AVENUE,DUBOIS,PA,CLEARFIELD,-78.7378901,41.1131617
2442,11539751,CATAWISSA BOROUGH POLICE DEPARTMENT,570-356-7102,118 NORTH 3RD STREET,CATAWISSA,PA,COLUMBIA,-76.4611577,40.9527124
2443,10769298,PORTSMOUTH POLICE DEPARTMENT,757-393-8257,711 CRAWFORD STREET,PORTSMOUTH,VA,PORTSMOUTH CITY,-76.2972527,36.833414
2444,11540326,HEIDELBERG TOWNSHIP POLICE DEPARTMENT,717-949-3855,111 MILL ROAD,NEWMANSTOWN,PA,LEBANON,-76.3070998,40.2961949
2445,10760758,SIGNAL MOUNTAIN POLICE DEPARTMENT,423-886-2123,1111 RIDGEWAY AVENUE,SIGNAL MOUNTAIN,TN,HAMILTON,-85.334052,35.1313557
2446,10838950,AUBURN POLICE DEPARTMENT,770-513-8657,1361 4TH AVENUE,AUBURN,GA,BARROW,-83.8267094,34.0133957
2447,10760763,SODDY DAISY POLICE DEPARTMENT,423-332-3577,9835 DAYTON PIKE,SODDY DAISY,TN,HAMILTON,-85.1878612,35.246844
2448,10769612,SANILAC COUNTY SHERIFFS OFFICE / SANILAC COUNTY JAIL,810-648-2000,65 NORTH ELK STREET,SANDUSKY,MI,SANILAC,-82.8309339,43.4226715
2449,10769758,FENTON POLICE DEPARTMENT,810-629-5311,311 SOUTH LEROY STREET,FENTON,MI,GENESEE,-83.7048664,42.7936102
2450,10461825,CRAVEN COUNTY DETENTION CENTER WORK RELEASE,252-244-3072,ALLIGATOR ROAD,VANCEBORO,NC,CRAVEN,-77.1251383,35.3195841
2451,10306169,MENOMINEE COUNTY SHERIFF,715-799-3357,W3269 COURTHOUSE CIRCLE,KESHENA,WI,MENOMINEE,-88.6507181,44.8854861
2452,10416547,CITY OF REIDSVILLE POLICE DEPARTMENT,336-349-1011,220 WEST MOREHEAD STREET,REIDSVILLE,NC,ROCKINGHAM,-79.6649803,36.3619643
2453,10424902,CHEROKEE COUNTY ATTORNEYS OFFICE,620-429-3836,110 WEST MAPLE STREET,COLUMBUS,KS,CHEROKEE,-94.8431413,37.17059
2454,10223243,LAKE ARTHUR POLICE DEPARTMENT,337-774-2411,102 ARTHUR AVENUE,LAKE ARTHUR,LA,JEFFERSON DAVIS,-92.6786385,30.0799995
2455,10769273,LAWRENCEVILLE POLICE DEPARTMENT,434-848-2141,400 NORTH MAIN STREET,LAWRENCEVILLE,VA,BRUNSWICK,-77.8468623,36.759701
2456,10222998,LOYOLA UNIVERSITY NEW ORLEANS UNIVERSITY POLICE,504-865-3434,6363 SAINT CHARLES AVENUE,NEW ORLEANS,LA,ORLEANS,-90.1207705,29.9334873
2457,10223059,MAMOU POLICE DEPARTMENT,337-468-5221,501 MAIN STREET,MAMOU,LA,EVANGELINE,-92.419898,30.6303903
2458,10840893,TEXAS DEPARTMENT OF PUBLIC SAFETY TEXAS RANGERS COMPANY C - GRAHAM,940-549-4854,142 NORTH ELM STREET,GRAHAM,TX,YOUNG,-98.5898961,33.1146808
2459,10760643,LYNNVILLE CITY POLICE DEPARTMENT,931-527-0700,1670 MAIN STREET,LYNNVILLE,TN,GILES,-87.0065996,35.3770004
2460,10839140,FRANK GREENAN DETENTION FACILITY,248-391-0087,1690 BROWN ROAD,AUBURN HILLS,MI,OAKLAND,-83.2690116,42.7058258
2461,10306069,RIO POLICE DEPARTMENT,920-992-3546,207 LINCOLN AVENUE,RIO,WI,COLUMBIA,-89.2394448,43.4481016
2462,10769845,IRONWOOD PUBLIC SAFETY DEPARTMENT,906-932-1237,123 WEST MCLEOD AVENUE,IRONWOOD,MI,GOGEBIC,-90.169372,46.4522395
2463,10452307,UNION COUNTY COURTHOUSE ANNEX,270-389-0800,121 SOUTH MORGAN STREET,MORGANFIELD,KY,UNION,-87.9169618,37.6830892
2464,10760391,MINOR HILL POLICE DEPARTMENT,931-565-3113,13200 MINOR HILL HIGHWAY,MINOR HILL,TN,GILES,-87.1589681,35.052201
2465,10223057,TULANE UNIVERSITY POLICE DEPARTMENT,504-865-5381,6823 SAINT CHARLES AVENUE,NEW ORLEANS,LA,ORLEANS,-90.1239007,29.9356582
2466,10826245,ZONA TURISTICA AREA CAROLINA,787-728-4770,CALLE RODRIGUEZ,CAROLINA,PR,CAROLINA,-66.0245622,18.4418168
2467,10770005,PENTWATER POLICE DEPARTMENT,231-869-4630,326 SOUTH HANCOCK STREET,PENTWATER,MI,OCEANA,-86.4325812,43.7786172
2468,10770799,UNIOPOLIS POLICE DEPARTMENT,419-738-9585,71 EAST OHIO STREET,WAPAKONETA,OH,AUGLAIZE,-84.0859177,40.6025632
2469,10769838,INGHAM COUNTY SHERIFFS OFFICE / INGHAM COUNTY JAIL,517-676-2431,630 NORTH CEDAR STREET,MASON,MI,INGHAM,-84.4561759,42.5909617
2470,10423433,LEBANON JUNCTION POLICE DEPARTMENT,502-833-4311,271 MAIN STREET,LEBANON JUNCTION,KY,BULLITT,-85.732469,37.834277
2471,10769786,GLADWIN COUNTY SHERIFFS DEPARTMENT / GLADWIN COUNTY JAIL,989-426-9284,501 WEST CEDAR AVENUE,GLADWIN,MI,GLADWIN,-84.4921689,43.9801924
2472,10836390,DALLAS CITY MARSHALS OFFICE AND DETENTION CENTER,214-670-4383,1600 CHESTNUT STREET,DALLAS,TX,DALLAS,-96.7768036,32.7810622
2473,10220775,CAMDEN POLICE DEPARTMENT,207-236-3030,31 WASHINGTON STREET,CAMDEN,ME,KNOX,-69.0667633,44.2106501
2474,10760513,DICKSON POLICE DEPARTMENT,615-446-5403,202 SOUTH MAIN STREET,DICKSON,TN,DICKSON,-87.3910313,36.0746892
2475,10760478,CITY OF DICKSON PARK RANGER DIVISION,615-446-1721,600 EAST WALNUT STREET,DICKSON,TN,DICKSON,-87.3831995,36.0693414
2476,10760846,WHITE BLUFF POLICE DEPARTMENT,615-797-3131,52 GRAHAM STREET,WHITE BLUFF,TN,DICKSON,-87.2250259,36.1081583
2477,10770847,WEST UNION POLICE DEPARTMENT,937-544-2512,33 LOGANS LANE,WEST UNION,OH,ADAMS,-83.5435622,38.7973569
2478,10842324,NORTH SLOPE BOROUGH POLICE DEPARTMENT - ATQASUK,907-633-6911,902 TIKIGLUK STREET,ATQASUK,AK,NORTH SLOPE,-157.413592,70.478472
2479,10760521,DYERSBURG POLICE DEPARTMENT,731-285-1212,425 WEST MARKET STREET,DYERSBURG,TN,DYER,-89.3901714,36.0319547
2480,10841793,SONORA POLICE DEPARTMENT,209-532-8143,100 SOUTH GREEN STREET,SONORA,CA,TUOLUMNE,-120.3833168,37.9837707
2481,10842331,NEW YORK STATE POLICE TROOP K ZONE 3 - POUND RIDGE,914-764-4334,177 WESTCHESTER AVENUE,POUND RIDGE,NY,WESTCHESTER,-73.5696673,41.1985612
2482,10760528,ELKTON POLICE DEPARTMENT,931-468-2506,168 MAIN STREET,PROSPECT,TN,GILES,-86.8895077,35.0515838
2483,10841730,PORTERVILLE POLICE DEPARTMENT,559-782-7402,350 NORTH D STREET,PORTERVILLE,CA,TULARE,-119.0178416,36.0718381
2484,10760446,BOLIVAR POLICE DEPARTMENT,731-658-5101,211 WEST JACKSON STREET,BOLIVAR,TN,HARDEMAN,-88.9895426,35.2568493
2485,10760556,GRAND JUNCTION POLICE DEPARTMENT,731-764-2871,150 TIPPAH STREET,GRAND JUNCTION,TN,HARDEMAN,-89.1862877,35.0487138
